reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,cleaned_content,sentiment_before,sentiment_after
167ab15a-66ba-4476-a81d-5e17e06163cf,Noresarena,https://play-lh.googleusercontent.com/a/ACg8ocKsBY61Ztqcfuq3wXy6BgBwFmXU_8B-OLzTwKTFEAw8tEg5BQ=mo,"bagus sii tapi bugg nya di ilangin di evade keluar sendiri terus sampe 6, kali ituin ya benerin bug nya!!😊",5,0,,2026-03-18 04:55:45,,,,bagus sii bugg nya ilangin evade sampe kali ituin benerin bug nya,positif,positif
1faab71a-674f-4012-9cae-966811f2e3d9,Ozora Ervin,https://play-lh.googleusercontent.com/a/ACg8ocILo0epMbknzGLX6VY_Usx8-gcDBBlOw_cKJdQsolbKtQ7N7w=mo,"versih chat terbaru saya hari ini pukul 04:39 min kemabilkan akun gua bernama kona yang suka main SIM hewan itu gua udah 2,000 levelasli nya mah udah 3,945andai gua gk bego dulu gua masih kecil gk tau nama nya upload vidio min kembaliin akun roblox burik gua lagi pengen nontatagila lagi di SIM hewan tapi level gua nurun jadi 97 dulu bg jangan bunuh gua ya gua bilang ya santai cil gua sekarang pake akun TXR zor turun level nya udah capek udah dapatin semua hewan nya legen yang dulu gk sombong😄😞",5,0,2.711.876,2026-03-18 04:54:39,,,2.711.876,versih chat baru min kemabilkan akun gua nama kona suka main sim hewan gua udah levelasli nya mah udah andai gua bego gua tau nama nya upload vidio min kembaliin akun roblox burik gua ken nontatagila sim hewan level gua nurun bunuh neg gua gua bilang santai cil gua pake akun txr zor turun level nya udah capek udah dapatin hewan nya legen sombong,positif,negatif
e6113b8d-2543-4131-90b3-27b25b6f16c4,Kyraa Palembang,https://play-lh.googleusercontent.com/a/ACg8ocLT_Len1rC9YmRmxJwujz15GH9zxabqnGSSf4TsB7P5Kd4bbA=mo,aku sangat suka bermain ROBLOX kerena seru tapi aku tidak bisa chat dengan yang beda umur:(,5,0,2.711.876,2026-03-18 04:50:27,,,2.711.876,suka main roblox rena seru bisa neg chat beda umur,positif,positif
d834fdc2-fdd3-4965-8e5a-b0526465acd0,Arum Purwaningrum,https://play-lh.googleusercontent.com/a/ACg8ocKF89OLOI6wiSb5iVcNa3FEhl3qWf1HAGl0EyuHzN4tN_05=mo,geme ini sangat seru dan bajang geme yang saya sukah dan saya main kan,5,0,,2026-03-18 04:48:45,,,,geme seru bajang geme sukah main,positif,positif
ff60cb2b-e2aa-415a-aea2-414af8017c4e,Alea Qadira,https://play-lh.googleusercontent.com/a/ACg8ocKA9tW3L6L9JZ_gMFCuQVu4MhRkI1HY0OfUVx0CFddIsrKTUA=mo,lumayann bgt buat mengisi kegabutan kitaa pas bulan puasa,5,0,2.711.876,2026-03-18 04:48:21,,,2.711.876,lumayann bgt isi kegabutan kitaa pas puasa,positif,positif
f19d5b4f-7c31-4f19-99d4-7fd42d48d737,Efbe HVM,https://play-lh.googleusercontent.com/a-/ALV-UjVqPt4yWXGSDkauNranmUfJMf-miQpcmDpma7SulyN_devAY3A,"mantapp lah,seru² gamenya👍👍",5,0,,2026-03-18 04:47:33,,,,mantapp seru gamenya,positif,positif
45e9ba86-1ef7-44df-9f8f-72befdbe1ae8,Alfi Maulida,https://play-lh.googleusercontent.com/a/ACg8ocLXYPjHmNBmoM6K6Q8CLo2D31wKpgcAmt0Fs5KULgWKuLwcng=mo,bagus tapi aku belom update 🙁😭,5,0,2.711.876,2026-03-18 04:45:28,,,2.711.876,bagus bom update,positif,positif
6be24402-beca-4808-b75a-e150089e6ab5,Nadia syavitri,https://play-lh.googleusercontent.com/a-/ALV-UjUDckgAFps4rxqUtUCSRc_kvU-319o6XbzzFwS9h9Hm_JAIrOg,lumayan 😊🙏🏻,5,0,2.708.880,2026-03-18 04:44:21,,,2.708.880,lumayan ,positif,positif
486baabc-cea7-414e-a07d-1c2bba01b05a,aesthe. strawberry,https://play-lh.googleusercontent.com/a/ACg8ocKvoVAy5GbOHBmccGidPIs7DMN5b_dqoNVh0JkselM-_T2a6w=mo,game nya bgs bgt ga bikin bosen atau galau tapi masalahnya chat ama game nya yg di bawah umur 16 tahun akan di banned semoga ga lama ya di banned nya karena seru bisa bikin avatar dan selalu bug semoga di perbaikan ya dan chatnya harus kita pulih kan agar kita bisa bermain dengan ramah,5,0,,2026-03-18 04:40:20,,,,game nya bgs bgt bikin neg bosen galau chat ama game nya umur banned moga lama neg banned nya seru bikin avatar bug moga baik chatnya pulih main ramah,positif,positif
c1a6af97-0328-4587-9ed5-9bb9eaa26fa5,shifa nurlatifah,https://play-lh.googleusercontent.com/a/ACg8ocL6lICm9oUiPA7jfqpvDMpepjoAFxX3rioIyq5Sb5mxYoPf1A=mo,main nya harus verifikasi keluarga padahal saya yatim piatu,1,0,,2026-03-18 04:39:32,,,,main nya verifikasi keluarga yatim piatu,negatif,negatif
97d3ecd0-24fe-4b28-bcc2-6e0ec0849aa8,Irfan Wijaya,https://play-lh.googleusercontent.com/a/ACg8ocKwwLxMccNGIUSuegIxIWGtGOyT9IhcN4qsWKdhC-hysh75PQ=mo,banyak banget map di game ini,5,0,2.711.876,2026-03-18 04:36:56,,,2.711.876,banget map game,positif,positif
6a7f0e8b-992b-4e7c-b59f-009b1ee1a9cc,Zilan Zilan,https://play-lh.googleusercontent.com/a/ACg8ocKdgBYcCpWbA07c8eAbNHSAYzTx5AH0CSbMS-fWC5ukLWgXxg=mo,kok ava ku di server newsmit GK bisa tinggi kek orang orang🥲,3,0,2.711.876,2026-03-18 04:34:45,,,2.711.876,ava server newsmit kek orang orang,netral,negatif
78f78050-31e7-43f4-876d-a8e4ec4c4d40,Riska Zahra,https://play-lh.googleusercontent.com/a/ACg8ocIaUEcv8HwGACZVLIJ22S6hRzHzbBpx3aBuocZM6VQn4J0oQQ=mo,bagus banget aku suka,5,0,2.711.876,2026-03-18 04:33:29,,,2.711.876,bagus banget suka,positif,positif
8b960dda-21eb-4bb6-8b92-7c7056181db4,Inak Ayuu,https://play-lh.googleusercontent.com/a/ACg8ocIEE2XHDTaj2vQ_zt-uSp69VodmHjkOIJkwh21aSDAoh3B9yg=mo,jujur roblox ngk seru jadi nya aku kasih bintang 1 karna hp ku rusak gara gara roblox,1,0,,2026-03-18 04:31:40,,,,jujur roblox ngk seru nya kasih bintang karna rusak gara gara roblox,negatif,negatif
c9b92c07-5be3-4062-8381-9313f72880ba,Asan Maul,https://play-lh.googleusercontent.com/a/ACg8ocJbl1tkTvyXb3VGQfmppNkosixB1A1pccfsNeDoa3snEHKwhg=mo,aku suka game nya pada seru seru,5,0,2.711.876,2026-03-18 04:30:04,,,2.711.876,suka game nya seru seru,positif,positif
6ec168e6-537a-47d2-b66d-3d4776c3f17b,Aisyah Marwa,https://play-lh.googleusercontent.com/a/ACg8ocLQ-SdMVGhs_XBmg34eoQiPADriZHrrbnf0Xoz6qPqct4VdDw=mo,bagus dan saya bisa memainkanya,5,0,2.711.876,2026-03-18 04:29:08,,,2.711.876,bagus memainkanya,positif,positif
cab9369e-6606-43f1-85fc-eced29e77c33,Bangun Santosa,https://play-lh.googleusercontent.com/a/ACg8ocIVDYdVf3Q58TVX_yvj1xuTR7XpuUYOXfEI0RrR-inMw0Ff8w=mo,"sering bug, patah patah, gabisa chat 🙃, keseringan update 🫨",2,4,2.711.876,2026-03-18 04:28:57,,,2.711.876,bug patah patah gabisa chat sering update,negatif,negatif
08a707a1-547f-4301-ad1d-337747516e2a,Ahmad Amsori,https://play-lh.googleusercontent.com/a-/ALV-UjWaJLCPQb783iTD68wDTO-kwyIsVt7CBYMPJuWbqiRFv2pAg-M,game ini sangat seru. kalo mood sedih atau bosen kalo udah main ini mood kalian akan kembali seperti semula.,5,0,2.711.876,2026-03-18 04:26:25,,,2.711.876,game seru kalo mood sedih bosen kalo udah main mood,positif,positif
a6348ed9-1dd0-44f7-b414-f6335b50a454,Agus Ok,https://play-lh.googleusercontent.com/a/ACg8ocLX0cNlKMrBC0Y-HYyxaPUvMLAQ1PafyFRD-CF8ENAPLrxsvg=mo,aku kan main game ketapel for brain rod kan aku kan mau itu ambil secret dera untuk dijualkan pas waktu ambil nggak bisa gimana itu yang punya Roblox,1,0,2.711.876,2026-03-18 04:24:27,,,2.711.876,main game ketapel for brain rod ambil secret dera jual pas ambil bisa neg gimana roblox,negatif,negatif
8297d6b4-c867-45d0-900b-e0992f669011,Hernita Eliyana,https://play-lh.googleusercontent.com/a/ACg8ocLhp_wPNGfsEC2OUoEueznYQBQkur3co4jjQWDSZ4E2D2l8-Q=mo,suka banget sama permainan satu ini,5,0,2.711.876,2026-03-18 04:23:36,,,2.711.876,suka banget main,positif,positif
91fc0ca2-3c02-46d9-b2ca-765663d938c3,Febri rizkian,https://play-lh.googleusercontent.com/a/ACg8ocLDb7MPxE4ltDMrLwdV-OPkwNWaNQ68gTP24XhdHRnJprH0TQ=mo,game nya bagus cuman tolong game game yang tidak senonoh di banned🥹,5,0,,2026-03-18 04:21:44,,,,game nya bagus cuman tolong game game senonoh neg banned,positif,positif
be67de92-b63e-433e-938f-2b8127ba5805,Ihsan Gaaid,https://play-lh.googleusercontent.com/a-/ALV-UjVB2yQXXobkbXq756BAI3Cn-qMLLd6otvHSLzxdB5LIfiKY0Q,fitur cat nya aku harus kaha dulu aja,1,0,2.711.876,2026-03-18 04:21:28,,,2.711.876,fitur cat nya kaha aja,negatif,positif
d0927a64-2e03-4875-aa68-6561cc4598ce,Latifah Mubarokah,https://play-lh.googleusercontent.com/a/ACg8ocKdvrcELUhetfXZqolYK1AWP0VOHRt_sXwxdE41dmQ7ARrx=mo,"Aku membuat ulasan baru. Aneh aja gitu mainin nya suka ngeleg ngeleg pdhl sinyal bagus.. dan aku kalo mau login suka tiba tiba layar hitam, dan hp ku jadi error gegara Roblox! sebenarnya game nya unik banget tp benerin dong developer! banyak bgt bug nya. Bikin ga nyaman main tau g? 😔",3,0,2.629.609,2026-03-18 04:19:20,,,2.629.609,ulas aneh aja gitu mainin nya suka ngeleg ngeleg pdhl sinyal bagus kalo login suka layar hitam error gegara roblox game nya unik banget benerin developer bgt bug nya bikin nyaman neg main tau,netral,negatif
7aa77520-201a-4d63-b709-0624822387a6,al Ghozali,https://play-lh.googleusercontent.com/a/ACg8ocJDX16B37ajBeVcDS2r_XhEodzmaOwwvU6VsI7y7rDXDoVYTQ=mo,Forsaken,5,0,,2026-03-18 04:17:02,,,,forsaken,positif,positif
a2c083d3-5ea5-4bed-a286-35b207632ebb,Sasmita Azmi,https://play-lh.googleusercontent.com/a-/ALV-UjX5y0qYgCQ9v71-0M0vtxQ5uzMSZ1TeelP-af5mC1L9to11SLIM,"bagus banget , no Komen",5,0,2.711.876,2026-03-18 04:13:03,,,2.711.876,bagus banget komen,positif,positif
e8179107-fd93-4379-9dd5-77314f2943b2,Nila_10,https://play-lh.googleusercontent.com/a/ACg8ocJYZHL7kQiJJm8RLMwDHuyWYm6Eu5_JCH0r5JN1zbyiJYplTg=mo,bug kurang suka main ini nanti klo tanggal 28 bakal di batasi.,2,0,,2026-03-18 04:12:14,,,,bug suka main klo tanggal batas,negatif,negatif
0f7288f3-30aa-4f7c-8de8-7353d8236525,Yuwana Dwi,https://play-lh.googleusercontent.com/a-/ALV-UjVVy71fGyOHSOQ0_zBfDNOH6ZA9YDhs1rzfqYzSGR0icfx6r9r2,tolong roblox ya jika ada exploitasi segera di ban / dikeluarkan,1,0,,2026-03-18 04:08:32,,,,tolong roblox exploitasi ban keluar,negatif,negatif
9d3add89-866f-41b7-b22b-338a6a7a3b50,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game bagus banget banyak pilihan game saya paling suka cdid,5,0,2.711.876,2026-03-18 04:03:35,,,2.711.876,game bagus banget pilih game suka cdid,positif,positif
4899b4c1-6edb-40f5-9d7b-9c955aba59ee,Lala Lili,https://play-lh.googleusercontent.com/a/ACg8ocKTuGPiU4DMzoq-sP7Ge1qw7D87Uy7Qu49Dp2Bpq6nPuTiewQ=mo,buka kembali chat,5,0,,2026-03-18 04:01:55,,,,buka chat,positif,negatif
4c1fb3ea-6de3-46a0-a1d6-299657405dc6,aila dayyinah,https://play-lh.googleusercontent.com/a-/ALV-UjVpfMxB7yc7damDv73ll4v1Moz5SigWzYAYKlQIsfN8B44_09U,kenapa tahun ini banyak fitur baru di Roblox sudah harus verifikasi muka untuk chat mana lagi yang umurnya dibawah 16 tidak bisa kenapa selalu banyak dulu nggak sekarang banyak sekali update kelakuan developernya acak-acak mana lagi yang membuat Roblox nya tidak melarang Roblox mah itu cuma bisa bintang 1 banyak bagnya juga aku selalu banyak bag aku juga pernah keluar sendiri nggak pencet tombol keluar zaman Roblox sekarang itu lebih membosankan yang banyak fitur tidak sebagus Roblox sebelumny,1,0,2.711.876,2026-03-18 04:01:41,,,2.711.876,fitur roblox verifikasi muka chat umur bawah bisa neg sekarang neg update laku developer acak acak roblox nya larang neg roblox mah bintang bagnya bag pencet neg tombol zaman roblox bosan fitur bagus neg roblox sebelumny,negatif,negatif
aee598a5-87c8-422f-af0a-fac1c0eeace0,Anis Tanwirhadi,https://play-lh.googleusercontent.com/a/ACg8ocKl8sB8VFSPUR-ctOrWOX38P5f-alKPzLUI1NxVSaeNYrQTyQ=mo,sangat bagusss sekaliii,5,0,2.711.876,2026-03-18 04:01:40,,,2.711.876,bagusss sekaliii,positif,positif
74ae12fb-5450-4644-a8cc-e77af84e71fc,Ha Fi,https://play-lh.googleusercontent.com/a/ACg8ocJrnRDrYQZ90U7gM6oEq20BWbb-NDDA64MVZC5o37SohDRjOw=mo,game burik hama,1,0,,2026-03-18 03:56:52,,,,game burik hama,negatif,negatif
3505d014-ce28-4130-94f7-340da61028d5,Prasetyo Hadi,https://play-lh.googleusercontent.com/a/ACg8ocJZKI6gEdn7KoWQjWwZ5tJD03KUSmVtJagydpUygxuF558Ttg=mo,saya memainkan game fish it dan afk berhari² masak ikan nya gak mau naik,3,0,2.711.876,2026-03-18 03:55:25,,,2.711.876,main game fish afk hari masak ikan nya mau neg,netral,positif
37d26557-437a-42ce-b67e-4d7d6bc037af,Vivo Y04s,https://play-lh.googleusercontent.com/a/ACg8ocItWBGVCpqCArTDZI_l7qc3zr646bRLzAn3FcFAWviFuayU-Q=mo,woii developer WOI lu kalau bikin chet jangan semua mau ke sensor lu niat gak? bikin chat? lu kira orang orang cuman main too kah? NGAK rang mau minta nomor atau mau bilang ID sama TIKTOK aja ke sensor???? APANYA YANG NEGATIF DIANTARA KATA ITU HAH!?,1,0,2.711.876,2026-03-18 03:42:46,,,2.711.876,woii developer woi bikin chet semua neg sensor niat bikin neg chat orang orang cuman main too kah ngak rang nomor bilang tiktok aja sensor apa negatif hah,negatif,negatif
d3010297-983f-4797-bd0f-a3da3340e0cd,Devirzha Ryu,https://play-lh.googleusercontent.com/a/ACg8ocKP5CzpxS-LvWxPgENhaaTW15Z8I2RuHNiAfiPDjWg3UJkDrQ=mo,game yang seru,5,0,2.711.876,2026-03-18 03:40:57,,,2.711.876,game seru,positif,positif
da67d4e5-726f-4141-a71e-ed2605ac1e17,riza ayaarya,https://play-lh.googleusercontent.com/a-/ALV-UjXqjllWvPrporWOo_OuuBnXtNzE0TIvcsh7pi5d1wTQY8p-KVa4Eg,chat nya balikin wok masa kalo chat harus pake isyarat gitu.. sungguh malas🗿🗿 sisa nya masih oke,3,0,2.711.876,2026-03-18 03:39:03,,,2.711.876,chat nya balikin wok kalo chat pake isyarat gitu sungguh malas sisa nya oke,netral,positif
a220909c-4227-4b03-8cf5-fe1b01977220,Atiqah Putri,https://play-lh.googleusercontent.com/a-/ALV-UjUIAm14QBOKMrdVbI5t_5Sa469QvrMevfhhaTmx38axnzNFw80,Maaf yah aku kasih bintang 3 aja soalnya masih ada yg lag apalagi kalo kita di livetopia pasti agak lag gitu jadi aku kasih bintang 3 aja yah dulu🙌,5,172,2.685.797,2026-03-18 03:38:58,,,2.685.797,maaf yah kasih bintang aja lag kalo livetopia lag gitu kasih bintang aja yah dulu,positif,positif
21370829-8b02-4ae7-9bd2-960c1d7da092,Sundari Umar,https://play-lh.googleusercontent.com/a/ACg8ocI73Oz2p7jyTJi2Fj4FIJKRpKbeUsHsQhdJjrVoQWgatylOjQ=mo,gamenya sudah bagus tetapi masih terdapat bug yang mengganggu permainan,5,0,2.711.876,2026-03-18 03:34:53,,,2.711.876,gamenya bagus bug ganggu main,positif,positif
bf269f11-6bbe-4d3c-9bf5-2e69b1e73600,Dicky Fahlavi,https://play-lh.googleusercontent.com/a-/ALV-UjWRCCNM6HOZgVjxR_XiXFih4YGzmP3gknNV3O6GUUrju2kyXjxp,bagus banget gamenya saya suka bermain dengan teman saya,5,0,,2026-03-18 03:28:38,,,,bagus banget gamenya suka main teman,positif,positif
42a24436-3f71-4650-83b3-77155600d4b5,Yusma Ahadian,https://play-lh.googleusercontent.com/a-/ALV-UjVUemJwAVlRSNJkeT988hSEz4cSUNt-WGtyKRyQzrQ_r8-FWJQn6A,setiap login sering stuck beranda jenis game gak muncul cuma ada tulisan beranda aja plis lah roblox makin hari makin bobrok aja,1,0,2.711.876,2026-03-18 03:27:42,,,2.711.876,login stuck beranda jenis game muncul neg tulis beranda aja plis roblox bobrok aja,negatif,negatif
6e2b3909-994f-483a-bcef-8eb36b1013d1,Alkhalifi Zikri Sya'ban,https://play-lh.googleusercontent.com/a-/ALV-UjVLaI-ee51CchnRO8Ss_4J64CQLkhJaUmAJKDpOVCMNDTwi6cQg,singkat padat🫡🥳 game ini bagus👍👍👍👍,5,0,2.711.876,2026-03-18 03:27:28,,,2.711.876,singkat padat game bagus,positif,positif
4fc28857-e1f0-490f-ae00-775ae3f0866e,Syifa,https://play-lh.googleusercontent.com/a/ACg8ocIrk8DzI0P6i8btgFM_4RQezFBjRA2Fe92SG4VxkLcb2Ytr=mo,bagus bgt game nya jg banyak pokoknya bagus deh😋😊🤗,5,0,2.711.876,2026-03-18 03:26:27,,,2.711.876,bagus bgt game nya pokok bagus deh,positif,positif
0e99e7b8-9f6c-4788-b18f-7ac11991d0ec,Ulfa Dea Pati,https://play-lh.googleusercontent.com/a-/ALV-UjVhLVoRGE7T9g1scxdroHkAggu2C9fZTXfq9_5IKl19zK00oYgI,bagusssssssss,5,0,,2026-03-18 03:19:42,,,,bagusssssssss,positif,positif
08d2acb2-af51-484c-b93d-996028f77b28,ike nursiah,https://play-lh.googleusercontent.com/a-/ALV-UjXSHBlxNCBtq_JqkGkhLll7QfQLv9ertNRH-WrjepYPGv64nrmu,terlalu bagus sama aku pagi sampai magrib,5,0,2.711.876,2026-03-18 03:17:30,,,2.711.876,bagus pagi magrib,positif,positif
336f81a5-06b8-4c15-9e61-b2cbf98b6444,muhammad zabaran,https://play-lh.googleusercontent.com/a/ACg8ocK59MV2f9fTq91RPCSupUFeT3afBL6X-MFunaFH5BDoDnvgig=mo,Bagus tapi ada sedikit bug yang di mana pas aku buka apk nya tiba tiba foto dari semua game ilang gak ada foto nya tolong di perbaiki ya David bazuki,5,1,2.711.876,2026-03-18 02:54:20,,,2.711.876,bagus bug pas buka apk nya foto game ilang ada neg foto nya tolong baik david bazuki,positif,positif
bbe3f23c-a4b1-4e03-ac04-d9be0c7ebaba,Nur Halifah,https://play-lh.googleusercontent.com/a-/ALV-UjWbSpgRogjde9GXSEgpMuufUEyryQKjhtxZWyMk9GUGWt3-MBk,mantap sekalih,5,0,2.703.1353,2026-03-18 02:51:22,,,2.703.1353,mantap kalih,positif,positif
51ee343e-62ac-4f9d-9521-38ffa7035792,Teguh pribadi Teguh pribadi,https://play-lh.googleusercontent.com/a/ACg8ocKQXH33N6D6I-8GabTaP-VKcCF9CrYPoZu4gNphsSLN0rLbDQ=mo,enak sekali,5,0,,2026-03-18 02:43:29,,,,enak,positif,positif
1d5a1630-a0f0-4ebd-b68a-29b8090d9895,Andika Pratama,https://play-lh.googleusercontent.com/a/ACg8ocLmyfvIRy_mPYbzE0rHAT-do46OrDDqzPo2QGnhrDupglEmMg=mo,enak,5,0,2.711.876,2026-03-18 02:40:44,,,2.711.876,enak,positif,positif
0f1013af-ec14-4b02-b887-f274b9154a5d,Dea Safitri,https://play-lh.googleusercontent.com/a/ACg8ocItm5_HfkSxdzpf4dcQLEjYrm64Ux9MIOdA1qwvS7HAG3VgGA=mo,Anj sering banget dah ni Roblox update,1,0,2.711.876,2026-03-18 02:08:17,,,2.711.876,anj banget dah roblox update,negatif,negatif
79dc816a-8c30-444e-acbf-d8599d52b9fd,VIVO,https://play-lh.googleusercontent.com/a/ACg8ocLVX1JZJVB5JUZ1cSqhxloxYOyzOujVArwDNQ-vzuK4Al4ODA=mo,game yng bkin dejavu dlu,5,0,,2026-03-18 02:02:15,,,,game yng bkin dejavu dlu,positif,positif
c1d4e222-ebad-4ec5-ab62-0b85a5584595,Yuu Preset,https://play-lh.googleusercontent.com/a/ACg8ocJSSgDfABzBof4kZuSUF4W3sX3iWNVBng6iaw9Uj7Y0SBVPxQ=mo,"gara gara ini game, adik saya sring bgt top up gj, pdhl dia miskin, emg ini game berdampak buruk sm orang lain, kalo bisa akun adek saya diban aja, gausah dilepas, muak gw ngeliat dia top up muluuu, bukannya buat hiburan mlh dibuat gaya gayaan map dugem kek map apa kek, gajelas.",1,0,,2026-03-18 01:59:36,,,,gara gara game adik sring bgt top pdhl miskin emg game dampak buruk orang kalo akun adek ban aja gausah lepas muak ngeliat top muluuu hibur mlh gaya gaya map dugem kek map kek gajelas,negatif,negatif
fd5a6d70-4ba1-433e-b7bc-c8b0d3882c77,Yasiin Hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjUQ1xSwkqzlVvNYKye_J60e8JQNfWDZkQu1nQEwF3eLccQ8lZw,banyak geme lain,5,0,2.711.876,2026-03-18 01:58:00,,,2.711.876,geme,positif,positif
6d47bd53-6267-4c7a-ad40-1767cb430a55,Hartono Hartono,https://play-lh.googleusercontent.com/a/ACg8ocIAMpir_hLO8xCwo9E8Pw683NEU4lGbKz_D_9M5DZnfSeu9lQ=mo,wong tolol kagak bisa ngechat bayangin dulu bisa ngechat lah sekarang malah kagak bisa ngechat dah mana ribet pula harus kirim email ke ortu dulu habis itu harus nunggu sampai dibolehin,1,0,2.711.876,2026-03-18 01:52:20,,,2.711.876,tolol kagak ngechat bayangin ngechat kagak ngechat dah ribet kirim email ortu habis nunggu dibolehin,negatif,negatif
9cc979cf-c02d-45d6-903a-17cebce8ede6,Rio Saputra,https://play-lh.googleusercontent.com/a/ACg8ocKWZ9TJIWYE0L28R8D5w1ZHpbmwtTOhCmwkhThiJNfw-RXlag=mo,game nya bagus tapi ko banyak banget izin orang tua gimana kalo orang itu gk ada orang tua mikir dulu kalo buat game,1,0,,2026-03-18 01:36:22,,,,game nya bagus banget izin orang tua gimana kalo orang orang tua mikir kalo game,negatif,positif
f1f08f2d-faae-4866-a503-b24d7ee07d57,Hafiza Khaira Lubna,https://play-lh.googleusercontent.com/a-/ALV-UjV_xO1f21hndltxiojd0PKoFall81XKqKawaOtU11YL_RDxfeLx,"Game nya seru,tapi selalu banyak masalah dan peraturan yg ga masuk akal.suka ngelag tampa sebab,bug dan juga yg lain.game nya banyak peraturan tapi akun gambang ke hack/kekunci padahal udah beli robux banyak-banyak.kesalahan dikit langsung ke kunci akun nya dan selalu menganggap Ai padahal manusia beneran,aku bingung sama peraturan dan keketatan yang ga berfungsi malah nambah bikin game rusak dan bosenin.lain kali adain vitur yg ga bikin bosen dan ga menggunakan akses data.",1,3,,2026-03-18 01:35:57,,,,game nya seru atur masuk neg akal suka ngelag tampa bug game nya atur akun gambang hack kunci udah beli robux salah dikit langsung kunci akun nya anggap manusia beneran bingung atur ketat fungsi neg nambah bikin game rusak bosenin kali adain vitur bikin neg bosen guna neg akses data,negatif,negatif
0d06cdd6-c57f-4dad-90cc-5f4113baeebb,Aprilia Nadia putri,https://play-lh.googleusercontent.com/a/ACg8ocLmd6y1F8UecfCP6SLyuK2tZ44m3AXzQR03EzE3L2eSZ5dQ8g=mo,gak ada update party padahal tubggu dri jan 00 00 sampw jam 1,4,0,2.711.876,2026-03-18 01:08:07,,,2.711.876,ada neg update party tubggu dri jan sampw jam,positif,negatif
43ce840e-e28c-477c-9ddb-ae91940dacca,lutfi Moh lutfi,https://play-lh.googleusercontent.com/a/ACg8ocJZ05PNXkl1QRVJWBzFdtNsqXK3Fv1c7UzNJWSoj3PoTJFz-Q=mo,asik juga,5,0,2.711.876,2026-03-18 01:05:18,,,2.711.876,asik,positif,positif
05f4597e-85f1-4c97-b69f-e8ee0aa3fda7,Bocah Jail Minecraft,https://play-lh.googleusercontent.com/a-/ALV-UjX2l1OQSYgN_mYY-5XCm4EFeOYO2DNwyytCYVJGJcppuGBLHaU,terlalu bayak aturan,4,0,2.711.876,2026-03-18 01:03:04,,,2.711.876,bayak atur,positif,negatif
c476db43-31d8-4208-b779-ef6b000b56b0,Rahma,https://play-lh.googleusercontent.com/a/ACg8ocJzDUO8CjLswMoP0p5VC8tjXChLMIYhP0P7I7-_yJ1WV1_ZlA=mo,karena gema ny bagus bisa dimainin kalo bosen main roblox aja terus tapi tanggal 28 bocil bocil di dibawah umar gabisa main lagi,5,0,2.711.876,2026-03-18 00:52:00,,,2.711.876,gema bagus dimainin kalo bosen main roblox aja tanggal bocil bocil bawah umar gabisa main,positif,positif
f1af298f-3b05-4b3c-8f80-149730e6daae,Nufi Ghozali,https://play-lh.googleusercontent.com/a-/ALV-UjWYt_YlD8xBD1p4ZSZUZCBdNjoi-Y5v2CwlMEUeojQuVAbu6j4-,Game ini seru banget banyak macamnya,5,0,,2026-03-18 00:47:41,,,,game seru banget macam,positif,positif
c7b630cd-5f61-486e-ab20-f7d5b49d3977,Eva Yuliyana,https://play-lh.googleusercontent.com/a-/ALV-UjXQYECnCaUdbS1imZmRBBJRM_TDDPQB6sEuQqO07pEw_IuiPdmI,mohon kembalikan Chat Roblox,5,0,,2026-03-18 00:45:28,,,,mohon kembali chat roblox,positif,positif
207d5f25-4ccf-4d0f-a90d-f7f25e7c187b,Junjuned,https://play-lh.googleusercontent.com/a/ACg8ocIQwPvnXWoRpgo4TB_jV8bJtcEjuGAk0927tfBgQ3NgcyKGmg=mo,karena verifikasi umur,1,0,2.711.876,2026-03-18 00:33:39,,,2.711.876,verifikasi umur,negatif,negatif
f533d11a-e66e-49e8-a481-0d085fc1c7d8,Zero Forez,https://play-lh.googleusercontent.com/a-/ALV-UjVnile7bS_TNBuX5kqQrY4AcTQbB0tUE5-Lt5oZ6wsxR0lRlpBs,Balikin chatnya woi,1,0,2.711.876,2026-03-18 00:25:59,,,2.711.876,balikin chatnya woi,negatif,negatif
ac999f61-e2e5-4dbe-a732-6d03e8063677,Aldo Rinaldo,https://play-lh.googleusercontent.com/a-/ALV-UjW3oUJyka0vE4xPhg5OU2z_Eg4aaerHHfrFKCEj_6iSSx7xAZnf,"Tolonglah, jngan dikit2 banned dikit2 banned voice woi, kita gak ngapa2in loh, cuman nyanyi aja kenapa sih sensi banget.",3,0,2.711.876,2026-03-18 00:25:55,,,2.711.876,tolong jngan dikit banned dikit banned voice woi ngapain neg loh cuman nyanyi aja sih sensi banget,netral,negatif
7fa0e665-cc09-4e52-8997-23fde388fbc8,raden azmi,https://play-lh.googleusercontent.com/a-/ALV-UjXVsKbN_TMwI6J8iHeGiEP4bagQ6VdhNaLlcJ6RbJsgALnqqR4,game yang bagus dan map nya banyak,5,0,2.711.876,2026-03-18 00:25:46,,,2.711.876,game bagus map nya,positif,positif
